DEPARTAMENTO,HORA,MODALIDAD,FALLECIDOS,HERIDOS
AYACUCHO,12:00,DESPISTE,0,0
PIURA,08:45,CHOQUE,0,1
LA LIBERTAD,19:15,DESPISTE,0,0
TACNA,09:40,DESPISTE,0,0
TACNA,21:10,CHOQUE,0,0
AREQUIPA,07:30,DESPISTE,0,0
JUNIN,23:45,DESPISTE,0,1
LIMA,05:10,DESPISTE,0,0
PIURA,11:30,CHOQUE,0,6
LORETO,18:30,ATROPELLO,0,1
PIURA,05:40,DESPISTE,0,1
LIMA,16:40,CHOQUE,0,0
CUSCO,12:45,CHOQUE,0,2
JUNIN,07:30,ATROPELLO,1,0
JUNIN,17:00,CHOQUE,0,0
CAJAMARCA,09:30,DESPISTE,0,6
PUNO,18:15,DESPISTE,0,1
JUNIN,11:30,DESPISTE,0,1
JUNIN,16:45,CHOQUE,0,0
HUANUCO,13:00,ESPECIAL,0,1
ANCASH,08:20,DESPISTE,0,1
ANCASH,09:00,DESPISTE,0,0
AYACUCHO,17:00,CHOQUE,0,0
MADRE DE DIOS,19:30,DESPISTE,0,1
ICA,15:00,CHOQUE,0,0
LAMBAYEQUE,10:00,DESPISTE,0,1
JUNIN,19:00,DESPISTE,0,0
ANCASH,04:50,DESPISTE,0,3
LA LIBERTAD,22:10,CHOQUE,0,0
JUNIN,05:50,CHOQUE,0,5
LIMA,N.I.,CHOQUE,0,1
PIURA,03:40,DESPISTE,0,0
JUNIN,12:45,DESPISTE,2,1
JUNIN,17:40,CHOQUE,0,0
PUNO,19:55,DESPISTE,0,1
LIMA,18:35,DESPISTE,0,1
HUANUCO,01:50,DESPISTE,0,1
PUNO,17:30,DESPISTE,1,3
LAMBAYEQUE,13:45,CHOQUE,3,0
AYACUCHO,13:30,DESPISTE,0,0
AYACUCHO,13:45,CHOQUE,0,4
JUNIN,12:00,DESPISTE,0,2
ICA,22:00,CHOQUE,0,0
LA LIBERTAD,07:50,ATROPELLO,0,2
PIURA,15:00,ATROPELLO,1,0
AREQUIPA,15:30,CHOQUE,0,1
CAJAMARCA,13:20,DESPISTE,0,2
LIMA,10:15,DESPISTE,0,1
LA LIBERTAD,03:40,ATROPELLO,1,0
LA LIBERTAD,06:45,DESPISTE,0,0
TACNA,16:45,CHOQUE,0,0
PUNO,10:00,CHOQUE,1,0
CAJAMARCA,19:15,CHOQUE,0,2
LIMA,09:20,CHOQUE,0,0
LIMA,06:48,CHOQUE,0,0
AREQUIPA,03:40,DESPISTE,0,1
ANCASH,18:00,DESPISTE,0,0
JUNIN,07:50,DESPISTE,0,0
LIMA,16:45,ESPECIAL,0,0
PUNO,08:00,DESPISTE,0,0
ANCASH,17:20,CHOQUE,0,0
ANCASH,03:00,DESPISTE,0,1
ICA,22:50,DESPISTE,0,0
AREQUIPA,08:30,DESPISTE,0,0
APURIMAC,20:30,DESPISTE,0,1
LA LIBERTAD,07:35,CHOQUE,1,5
LORETO,12:00,CHOQUE,0,0
LIMA,11:30,DESPISTE,0,0
JUNIN,07:40,DESPISTE,0,0
AREQUIPA,19:10,DESPISTE,0,3
JUNIN,13:10,CHOQUE,0,1
MADRE DE DIOS,07:00,DESPISTE,0,0
HUANUCO,21:40,CHOQUE,0,0
PUNO,18:39,CHOQUE,0,0
MADRE DE DIOS,23:15,DESPISTE,0,1
PUNO,14:00,CHOQUE,0,1
LA LIBERTAD,00:10,CHOQUE,0,1
ANCASH,18:40,CHOQUE,0,4
ANCASH,15:00,DESPISTE,0,0
PUNO,06:35,DESPISTE,0,1
CAJAMARCA,08:00,CHOQUE,1,1
PUNO,21:20,ATROPELLO,1,0
PUNO,20:40,DESPISTE,0,1
JUNIN,15:00,DESPISTE,0,1
AYACUCHO,00:00,CHOQUE,0,2
ICA,23:10,CHOQUE,0,1
AREQUIPA,07:30,DESPISTE,0,1
PIURA,10:10,CHOQUE,0,0
PIURA,10:30,CHOQUE,0,1
LAMBAYEQUE,22:45,DESPISTE,0,1
TACNA,16:05,DESPISTE,0,1
LAMBAYEQUE,22:30,CHOQUE,0,1
AREQUIPA,10:50,DESPISTE,0,4
LIMA,07:00,CHOQUE,1,3
LIMA,06:00,DESPISTE,0,4
JUNIN,12:21,CHOQUE,0,0
ANCASH,15:40,DESPISTE,0,2
AREQUIPA,05:00,DESPISTE,0,0
TACNA,15:30,DESPISTE,0,0
PUNO,15:30,DESPISTE,0,0
CUSCO,15:30,CHOQUE,0,3
LAMBAYEQUE,20:30,ATROPELLO,0,1
JUNIN,15:00,DESPISTE,0,0
JUNIN,08:45,CHOQUE,1,5
AYACUCHO,17:45,DESPISTE,0,0
LIMA,05:45,CHOQUE,0,0
PUNO,17:50,DESPISTE,0,0
PUNO,13:15,DESPISTE,0,0
MADRE DE DIOS,05:30,DESPISTE,1,1
LAMBAYEQUE,10:00,CHOQUE,0,2
PIURA,17:10,CHOQUE,0,2
LA LIBERTAD,13:30,DESPISTE,0,1
JUNIN,06:40,CHOQUE,0,0
LAMBAYEQUE,10:45,DESPISTE,0,3
HUANUCO,12:35,DESPISTE,0,0
MOQUEGUA,06:20,DESPISTE,0,0
AMAZONAS,19:20,CHOQUE,0,5
LIMA,16:00,DESPISTE,0,1
ANCASH,22:30,CHOQUE,0,1
AREQUIPA,10:45,DESPISTE,0,0
AREQUIPA,16:45,CHOQUE,0,0
LIMA,08:40,CHOQUE,0,3
ICA,11:45,CHOQUE,0,2
PUNO,08:00,CHOQUE,0,3
ANCASH,03:20,DESPISTE,0,0
ICA,06:10,DESPISTE,0,1
AREQUIPA,08:40,DESPISTE,0,0
AREQUIPA,07:30,CHOQUE,0,0
PIURA,11:00,CHOQUE,1,0
PUNO,12:30,CHOQUE,0,0
UCAYALI,09:15,CHOQUE,0,5
PUNO,18:00,CHOQUE,1,0
LAMBAYEQUE,10:30,DESPISTE,0,2
LIMA,15:30,DESPISTE,0,0
JUNIN,06:40,CHOQUE,0,0
CAJAMARCA,14:30,CHOQUE,0,0
AYACUCHO,13:30,CHOQUE,0,0
APURIMAC,06:50,CHOQUE,0,3
LIMA,21:00,DESPISTE,0,0
LIMA,10:45,ATROPELLO,0,0
ANCASH,04:20,DESPISTE,0,2
JUNIN,19:20,CHOQUE,0,2
CAJAMARCA,20:30,DESPISTE,0,0
JUNIN,13:45,DESPISTE,0,0
LIMA,20:15,DESPISTE,1,1
PASCO,09:00,CHOQUE,0,0
JUNIN,16:00,CHOQUE,0,2
AMAZONAS,13:00,N.I.,0,0
PUNO,04:20,DESPISTE,0,0
MADRE DE DIOS,14:20,DESPISTE,1,1
MADRE DE DIOS,14:20,DESPISTE,1,1
UCAYALI,12:00,CHOQUE,0,1
LAMBAYEQUE,01:22,DESPISTE,0,0
LIMA,11:00,DESPISTE,0,2
CAJAMARCA,18:10,DESPISTE,0,0
PIURA,23:30,CHOQUE,2,0
HUANCAVELICA,16:00,DESPISTE,0,0
LIMA,06:00,CHOQUE,0,1
LAMBAYEQUE,17:50,DESPISTE,0,1
HUANUCO,13:03,DESPISTE,0,0
ANCASH,15:20,DESPISTE,0,2
ICA,18:20,CHOQUE,0,1
ANCASH,08:20,DESPISTE,0,0
LA LIBERTAD,06:10,DESPISTE,0,16
LAMBAYEQUE,03:00,DESPISTE,0,0
AREQUIPA,13:50,DESPISTE,1,0
PIURA,19:30,DESPISTE,0,3
LA LIBERTAD,18:30,DESPISTE,0,0
AYACUCHO,08:00,VOLCADURA,0,0
LAMBAYEQUE,06:40,CHOQUE,0,4
SAN MARTIN,20:53,CHOQUE,0,0
ANCASH,15:30,DESPISTE,0,1
AREQUIPA,05:45,CHOQUE,0,0
LIMA,12:15,DESPISTE,0,1
JUNIN,16:45,DESPISTE,0,2
JUNIN,15:20,DESPISTE,0,0
LIMA,02:07,ESPECIAL,0,0
ICA,14:50,DESPISTE,1,2
LIMA,19:35,DESPISTE,0,0
LIMA,14:35,CHOQUE,0,5
JUNIN,20:30,CHOQUE,0,3
TACNA,19:20,VOLCADURA,0,1
MOQUEGUA,15:56,DESPISTE,0,1
HUANUCO,05:40,DESPISTE,1,1
ANCASH,15:00,DESPISTE,0,1
AREQUIPA,19:30,CHOQUE,0,2
LA LIBERTAD,21:40,N.I.,1,1
LAMBAYEQUE,16:30,DESPISTE,0,2
AREQUIPA,17:40,DESPISTE,0,0
APURIMAC,07:15,DESPISTE,1,0
PIURA,02:15,DESPISTE,0,3
PIURA,21:10,DESPISTE,1,0
PUNO,14:14,CHOQUE,0,3
AREQUIPA,12:00,CHOQUE,0,2
LIMA,14:50,DESPISTE,0,0
UCAYALI,16:45,DESPISTE,0,0
LIMA,01:30,CHOQUE,0,0
JUNIN,09:05,CHOQUE,0,0
HUANUCO,14:30,CHOQUE,0,0
PIURA,07:00,CHOQUE,0,2
APURIMAC,07:30,DESPISTE,0,2
APURIMAC,10:50,CHOQUE,0,3
ICA,09:50,DESPISTE,0,3
AREQUIPA,14:00,CHOQUE,0,0
AREQUIPA,15:50,DESPISTE,0,0
JUNIN,11:45,DESPISTE,0,0
PASCO,12:15,CHOQUE,0,3
CAJAMARCA,13:30,DESPISTE,0,2
HUANUCO,16:10,CHOQUE,0,2
LIMA,19:00,CHOQUE,0,0
LIMA,16:20,CHOQUE,0,0
LIMA,06:10,CHOQUE,0,1
LIMA,10:55,ESPECIAL,0,1
ANCASH,11:15,CHOQUE,0,1
MADRE DE DIOS,11:00,DESPISTE,0,1
LA LIBERTAD,17:00,CHOQUE,0,4
LA LIBERTAD,12:30,CHOQUE,1,1
SAN MARTIN,08:50,DESPISTE,0,2
CUSCO,11:30,DESPISTE,0,1
LA LIBERTAD,09:40,CHOQUE,0,2
CAJAMARCA,17:30,CHOQUE,0,1
LIMA,06:15,DESPISTE,0,2
LIMA,21:20,CHOQUE,0,1
ANCASH,17:40,CHOQUE,0,0
LIMA,10:10,DESPISTE,0,5
PASCO,16:40,CHOQUE,0,2
ICA,07:45,CHOQUE,0,0
LIMA,07:10,DESPISTE,0,0
HUANCAVELICA,09:30,CHOQUE,1,1
ANCASH,21:30,CHOQUE,0,0
APURIMAC,07:00,DESPISTE,0,2
CAJAMARCA,17:20,DESPISTE,0,0
LIMA,01:20,DESPISTE,0,0
CAJAMARCA,16:30,DESPISTE,0,0
HUANUCO,11:30,CHOQUE,0,8
LIMA,22:20,ESPECIAL,0,0
AREQUIPA,17:40,DESPISTE,0,4
ANCASH,04:00,DESPISTE,0,0
MADRE DE DIOS,17:40,CHOQUE,0,0
AREQUIPA,14:00,DESPISTE,1,0
JUNIN,14:30,CHOQUE,0,0
JUNIN,21:50,DESPISTE,0,0
LIMA,09:00,CHOQUE,0,0
JUNIN,06:40,CHOQUE,0,2
JUNIN,11:40,CHOQUE,0,5
LIMA,17:25,DESPISTE,0,0
ICA,17:00,CHOQUE,0,1
HUANUCO,17:00,DESPISTE,0,1
AYACUCHO,07:00,DESPISTE,1,4
APURIMAC,05:55,CHOQUE,0,0
ANCASH,06:11,ESPECIAL,0,0
LORETO,19:30,DESPISTE,0,1
UCAYALI,17:00,CHOQUE,0,2
LIMA,21:45,CHOQUE,0,1
LIMA,06:45,CHOQUE,0,2
LAMBAYEQUE,12:10,DESPISTE,0,1
CUSCO,19:30,CHOQUE,0,0
PASCO,18:20,CHOQUE,0,2
ANCASH,08:00,DESPISTE,0,1
UCAYALI,01:30,DESPISTE,0,5
PUNO,11:52,CHOQUE,0,1
MADRE DE DIOS,17:00,CHOQUE,0,1
ANCASH,06:00,CHOQUE,0,1
AREQUIPA,14:30,DESPISTE,0,3
PUNO,07:00,DESPISTE,0,2
CUSCO,06:30,ATROPELLO,0,1
LAMBAYEQUE,10:00,CHOQUE,0,0
LIMA,09:55,CHOQUE,0,2
LIMA,12:30,CHOQUE,0,2
PIURA,18:30,DESPISTE,0,1
LIMA,00:26,CHOQUE,0,1
JUNIN,16:30,CHOQUE,0,4
JUNIN,06:00,DESPISTE,0,0
JUNIN,05:20,CHOQUE,0,3
ANCASH,15:00,DESPISTE,0,2
PUNO,16:30,CHOQUE,0,4
AREQUIPA,00:55,DESPISTE,0,0
PIURA,18:00,CHOQUE,0,0
LAMBAYEQUE,18:45,DESPISTE,0,1
ANCASH,19:20,DESPISTE,0,2
CUSCO,N.I.,DESPISTE,0,0
CAJAMARCA,01:40,DESPISTE,0,0
HUANUCO,00:00,DESPISTE,0,0
MADRE DE DIOS,09:55,CHOQUE,0,0
SAN MARTIN,14:30,DESPISTE,0,1
LAMBAYEQUE,22:05,CHOQUE,0,0
APURIMAC,08:15,DESPISTE,1,0
CAJAMARCA,07:00,DESPISTE,0,0
PIURA,06:30,DESPISTE,0,2
UCAYALI,06:30,DESPISTE,0,1
JUNIN,13:20,DESPISTE,0,1
LIMA,19:30,CHOQUE,0,2
PUNO,09:20,DESPISTE,0,0
MADRE DE DIOS,03:00,CHOQUE,0,2
LA LIBERTAD,18:00,CHOQUE,0,2
LAMBAYEQUE,08:20,CHOQUE,1,0
LIMA,16:30,CHOQUE,0,2
AREQUIPA,07:35,CHOQUE,0,0
ANCASH,13:00,DESPISTE,0,0
LA LIBERTAD,11:45,CHOQUE,0,2
ANCASH,10:30,CHOQUE,0,1
LAMBAYEQUE,18:40,DESPISTE,0,3
LIMA,14:30,DESPISTE,0,1
LIMA,02:00,CHOQUE,0,2
ICA,11:28,CHOQUE,0,6
LA LIBERTAD,22:30,CHOQUE,1,2
AREQUIPA,03:00,DESPISTE,0,0
AREQUIPA,16:30,DESPISTE,0,3
AREQUIPA,02:30,CHOQUE,0,0
LAMBAYEQUE,09:20,CHOQUE,1,0
CUSCO,19:15,CHOQUE,0,3
CUSCO,14:50,CHOQUE,0,2
AMAZONAS,17:15,DESPISTE,0,1
LIMA,05:30,ATROPELLO,1,0
ANCASH,22:50,DESPISTE,0,1
LIMA,06:50,DESPISTE,0,1
LIMA,22:20,ATROPELLO,1,0
JUNIN,10:45,DESPISTE,0,0
LIMA,05:00,DESPISTE,0,0
SAN MARTIN,16:45,DESPISTE,0,1
LIMA,05:55,DESPISTE,0,0
PUNO,19:00,CHOQUE,0,0
LIMA,07:30,CHOQUE,0,2
LA LIBERTAD,13:50,DESPISTE,0,0
JUNIN,09:20,CHOQUE,0,2
JUNIN,03:50,DESPISTE,0,0
JUNIN,07:50,CHOQUE,0,0
LIMA,15:10,DESPISTE,0,3
UCAYALI,22:50,DESPISTE,0,1
MADRE DE DIOS,14:45,CHOQUE,0,2
SAN MARTIN,14:00,DESPISTE,0,1
CUSCO,08:00,CHOQUE,0,7
CUSCO,06:00,CHOQUE,0,1
JUNIN,09:20,DESPISTE,0,2
JUNIN,07:50,CHOQUE,0,0
LIMA,22:20,ATROPELLO,1,0
LIMA,03:50,CHOQUE,1,1
ANCASH,09:15,CHOQUE,0,2
LA LIBERTAD,06:00,ATROPELLO,0,1
PIURA,20:00,CHOQUE,0,3
HUANUCO,19:30,CHOQUE,0,1
AMAZONAS,11:30,CHOQUE,0,1
JUNIN,17:45,DESPISTE,0,0
PIURA,21:00,CHOQUE,0,2
AREQUIPA,05:15,ESPECIAL,0,0
AREQUIPA,15:00,DESPISTE,1,0
MADRE DE DIOS,21:20,CHOQUE,0,1
JUNIN,00:00,DESPISTE,0,1
TACNA,14:30,DESPISTE,3,0
CUSCO,00:45,DESPISTE,1,1
LIMA,22:35,ATROPELLO,1,0
JUNIN,10:00,CHOQUE,0,1
LIMA,N.I.,CHOQUE,0,2
LIMA,22:50,CHOQUE,0,2
LIMA,06:00,CHOQUE,0,0
JUNIN,21:50,CHOQUE,1,0
LIMA,03:00,CHOQUE,0,0
PUNO,08:45,DESPISTE,0,0
PUNO,10:00,DESPISTE,0,0
LIMA,06:30,DESPISTE,0,4
AMAZONAS,00:20,DESPISTE,0,0
ANCASH,11:00,CHOQUE,0,1
TACNA,07:45,CHOQUE,0,0
SAN MARTIN,15:50,DESPISTE,0,4
SAN MARTIN,18:50,DESPISTE,0,0
LIMA,08:35,ATROPELLO,1,0
JUNIN,10:00,CHOQUE,1,0
LIMA,10:25,DESPISTE,0,0
ICA,21:52,CHOQUE,0,1
LAMBAYEQUE,17:20,CHOQUE,1,0
PIURA,13:50,CHOQUE,0,3
ANCASH,19:00,CHOQUE,0,1
AMAZONAS,14:20,CHOQUE,0,3
CAJAMARCA,21:30,CHOQUE,0,1
CAJAMARCA,06:23,CHOQUE,1,1
PUNO,16:30,CHOQUE,0,0
LIMA,23:15,ESPECIAL,0,0
CAJAMARCA,00:00,DESPISTE,1,1
ANCASH,16:30,CHOQUE,0,0
PUNO,13:42,DESPISTE,0,1
LIMA,06:20,DESPISTE,0,1
LIMA,21:40,CHOQUE,0,5
LIMA,16:35,CHOQUE,0,1
LIMA,16:40,CHOQUE,0,1
LIMA,22:17,CHOQUE,0,0
JUNIN,12:30,DESPISTE,0,0
AMAZONAS,11:00,DESPISTE,0,2
PUNO,17:50,CHOQUE,0,1
APURIMAC,10:40,DESPISTE,0,9
APURIMAC,12:00,DESPISTE,0,0
SAN MARTIN,13:40,CHOQUE,0,1
APURIMAC,15:30,DESPISTE,0,3
LAMBAYEQUE,06:00,N.I.,0,0
SAN MARTIN,12:05,CHOQUE,0,1
SAN MARTIN,17:55,ATROPELLO,0,1
AMAZONAS,12:00,CHOQUE,0,3
LIMA,02:30,CHOQUE,0,0
CUSCO,16:00,VOLCADURA,0,0
LA LIBERTAD,11:00,CHOQUE,0,2
LIMA,01:15,DESPISTE,0,3
ICA,10:00,CHOQUE,0,4
PUNO,14:40,DESPISTE,0,0
PUNO,04:00,DESPISTE,0,2
PUNO,10:50,DESPISTE,0,0
AMAZONAS,09:00,DESPISTE,0,1
PUNO,18:20,DESPISTE,0,1
LA LIBERTAD,02:30,CHOQUE,1,0
MOQUEGUA,10:15,CHOQUE,0,1
TACNA,22:30,DESPISTE,0,1
ANCASH,06:30,DESPISTE,0,0
LAMBAYEQUE,16:30,CHOQUE,1,1
LAMBAYEQUE,21:40,DESPISTE,0,2
JUNIN,19:40,DESPISTE,0,5
ICA,13:45,DESPISTE,0,1
LIMA,10:40,DESPISTE,0,0
LIMA,16:20,DESPISTE,0,1
CAJAMARCA,15:50,CHOQUE,0,3
PUNO,11:10,DESPISTE,0,3
PUNO,14:20,DESPISTE,0,1
SAN MARTIN,18:55,CHOQUE,0,2
ANCASH,16:30,CHOQUE,0,2
JUNIN,12:30,DESPISTE,0,1
UCAYALI,10:20,CHOQUE,0,5
CUSCO,13:10,CHOQUE,0,0
AYACUCHO,11:30,CHOQUE,0,1
JUNIN,14:50,DESPISTE,0,0
ANCASH,10:50,ATROPELLO,0,0
CAJAMARCA,09:30,DESPISTE,0,2
JUNIN,07:15,CHOQUE,0,1
PUNO,05:15,DESPISTE,0,1
PIURA,18:50,CHOQUE,0,2
PIURA,03:00,DESPISTE,0,1
JUNIN,20:55,DESPISTE,0,5
TACNA,07:30,DESPISTE,0,3
JUNIN,09:50,DESPISTE,0,3
AYACUCHO,17:00,DESPISTE,0,5
LA LIBERTAD,02:30,DESPISTE,0,1
ANCASH,07:30,DESPISTE,0,4
ICA,14:50,CHOQUE,0,2
AYACUCHO,17:30,DESPISTE,0,2
LA LIBERTAD,05:15,DESPISTE,0,0
MADRE DE DIOS,11:00,DESPISTE,0,0
LA LIBERTAD,10:30,CHOQUE,0,2
TACNA,07:15,DESPISTE,0,0
CAJAMARCA,07:10,DESPISTE,0,1
AREQUIPA,09:30,DESPISTE,0,0
JUNIN,05:40,DESPISTE,0,0
JUNIN,12:50,DESPISTE,0,2
LA LIBERTAD,08:00,DESPISTE,0,1
CUSCO,19:45,DESPISTE,0,0
CAJAMARCA,N.I.,CHOQUE,0,3
PASCO,08:20,DESPISTE,0,1
LIMA,17:15,CHOQUE,0,1
ICA,12:00,DESPISTE,0,0
HUANUCO,12:40,DESPISTE,0,3
SAN MARTIN,14:45,CHOQUE,0,2
SAN MARTIN,08:40,CHOQUE,0,1
APURIMAC,12:30,CHOQUE,0,2
MOQUEGUA,05:50,DESPISTE,0,0
AMAZONAS,19:30,CHOQUE,0,1
JUNIN,04:35,CHOQUE,0,4
TACNA,10:00,DESPISTE,0,0
HUANUCO,13:00,CHOQUE,0,0
JUNIN,21:40,DESPISTE,2,4
CUSCO,22:50,DESPISTE,0,1
LIMA,12:00,DESPISTE,0,1
HUANUCO,01:30,DESPISTE,0,0
PIURA,06:30,DESPISTE,0,0
JUNIN,05:48,DESPISTE,0,3
LIMA,21:55,CHOQUE,0,0
JUNIN,12:30,DESPISTE,0,1
ICA,04:00,DESPISTE,0,0
MADRE DE DIOS,21:20,CHOQUE,0,1
APURIMAC,08:30,ESPECIAL,0,0
AREQUIPA,17:50,CHOQUE,0,2
AREQUIPA,17:50,CHOQUE,0,1
PUNO,08:00,ATROPELLO,1,0
TACNA,15:00,DESPISTE,1,0
JUNIN,15:15,DESPISTE,1,1
LAMBAYEQUE,05:00,ATROPELLO,0,1
PIURA,22:00,CHOQUE,0,0
AREQUIPA,16:00,VOLCADURA,0,0
ANCASH,13:50,CHOQUE,0,2
AREQUIPA,06:00,CHOQUE,0,0
AREQUIPA,16:00,DESPISTE,0,4
MADRE DE DIOS,18:30,CHOQUE,1,0
ICA,06:00,DESPISTE,0,2
AREQUIPA,06:30,CHOQUE,0,0
AREQUIPA,16:00,DESPISTE,0,0
MOQUEGUA,23:00,CHOQUE,0,1
LIMA,06:45,DESPISTE,0,0
CUSCO,06:00,DESPISTE,0,0
PIURA,15:00,CHOQUE,1,0
AMAZONAS,05:30,DESPISTE,0,0
CAJAMARCA,11:20,DESPISTE,0,0
LORETO,10:40,CHOQUE,0,4
LIMA,20:00,DESPISTE,0,2
LIMA,08:45,DESPISTE,1,1
ANCASH,18:00,DESPISTE,0,0
JUNIN,18:30,CHOQUE,0,0
LIMA,06:00,DESPISTE,0,0
CAJAMARCA,06:15,DESPISTE,0,0
ICA,17:10,ATROPELLO,0,2
ICA,08:15,DESPISTE,0,4
PUNO,04:45,CHOQUE,0,2
SAN MARTIN,13:45,CHOQUE,0,0
MADRE DE DIOS,17:30,CHOQUE,0,2
SAN MARTIN,21:30,DESPISTE,0,0
MOQUEGUA,16:00,VOLCADURA,0,0
JUNIN,06:30,ATROPELLO,0,1
LIMA,23:50,CHOQUE,1,3
LAMBAYEQUE,13:30,CHOQUE,0,1
PIURA,19:00,CHOQUE,0,1
PIURA,22:40,CHOQUE,0,2
PUNO,23:20,CHOQUE,0,0
ICA,12:50,CHOQUE,0,1
APURIMAC,05:30,DESPISTE,0,1
MADRE DE DIOS,06:20,CHOQUE,1,0
LA LIBERTAD,17:45,DESPISTE,0,0
HUANUCO,11:30,DESPISTE,0,0
LAMBAYEQUE,N.I.,DESPISTE,0,0
CUSCO,16:20,CHOQUE,0,3
PUNO,11:00,CHOQUE,0,1
PIURA,13:30,CHOQUE,0,0
LIMA,19:50,CHOQUE,0,2
CAJAMARCA,18:00,DESPISTE,0,4
APURIMAC,17:00,DESPISTE,0,0
CUSCO,20:00,DESPISTE,0,0
JUNIN,23:00,DESPISTE,0,0
APURIMAC,06:30,CHOQUE,0,1
CUSCO,12:50,CHOQUE,0,4
AMAZONAS,14:30,CHOQUE,0,0
PUNO,01:30,CHOQUE,0,1
ICA,19:00,CHOQUE,1,0
PIURA,18:30,CHOQUE,0,2
JUNIN,05:20,CHOQUE,0,3
LIMA,14:20,DESPISTE,0,0
ICA,12:45,CHOQUE,0,1
LIMA,18:30,DESPISTE,0,0
JUNIN,23:30,DESPISTE,0,0
CUSCO,04:00,DESPISTE,1,1
ICA,06:30,DESPISTE,0,0
PUNO,18:00,DESPISTE,0,0
LA LIBERTAD,04:30,CHOQUE,0,2
ANCASH,05:30,DESPISTE,0,2
LAMBAYEQUE,17:40,CHOQUE,0,2
LAMBAYEQUE,N.I.,DESPISTE,0,1
PIURA,18:10,CHOQUE,1,1
PUNO,17:20,DESPISTE,0,0
PUNO,10:25,VOLCADURA,0,0
PIURA,08:40,CHOQUE,0,1
AREQUIPA,10:10,VOLCADURA,0,0
LIMA,09:50,CHOQUE,0,0
LIMA,17:50,DESPISTE,0,2
LA LIBERTAD,12:30,DESPISTE,0,1
UCAYALI,14:20,ESPECIAL,5,3
ANCASH,12:30,DESPISTE,0,0
LA LIBERTAD,06:30,DESPISTE,0,0
LA LIBERTAD,01:00,CHOQUE,0,0
SAN MARTIN,08:31,ESPECIAL,0,0
AREQUIPA,11:15,ESPECIAL,0,0
AREQUIPA,21:20,CHOQUE,0,0
AREQUIPA,21:40,DESPISTE,0,0
APURIMAC,13:15,DESPISTE,1,0
PUNO,22:35,CHOQUE,0,1
TACNA,05:40,DESPISTE,0,0
PUNO,12:25,CHOQUE,0,3
AREQUIPA,23:45,VOLCADURA,1,0
CUSCO,14:00,CHOQUE,0,4
ANCASH,18:30,CHOQUE,0,3
ANCASH,16:20,CHOQUE,0,0
CAJAMARCA,19:00,DESPISTE,0,0
JUNIN,16:30,CHOQUE,0,3
CAJAMARCA,01:10,DESPISTE,0,5
CUSCO,05:30,VOLCADURA,0,0
ICA,07:30,DESPISTE,0,0
AYACUCHO,15:30,DESPISTE,0,0
SAN MARTIN,22:50,DESPISTE,0,2
LA LIBERTAD,21:00,CHOQUE,1,0
LA LIBERTAD,13:50,CHOQUE,0,1
AREQUIPA,06:02,DESPISTE,0,1
LAMBAYEQUE,17:30,DESPISTE,0,0
JUNIN,06:55,DESPISTE,0,0
ANCASH,14:00,DESPISTE,0,0
PIURA,10:10,CHOQUE,1,0
JUNIN,07:30,CHOQUE,0,0
LIMA,12:10,DESPISTE,0,0
LAMBAYEQUE,07:30,DESPISTE,0,0
LIMA,20:30,CHOQUE,0,2
LIMA,N.I.,CHOQUE,0,0
PIURA,09:50,CHOQUE,0,0
ICA,10:15,DESPISTE,0,0
MADRE DE DIOS,05:50,DESPISTE,0,0
APURIMAC,11:15,DESPISTE,0,7
TACNA,05:45,DESPISTE,0,0
LORETO,17:45,CHOQUE,0,0
LIMA,05:30,DESPISTE,0,0
UCAYALI,17:10,CHOQUE,0,3
LIMA,16:00,N.I.,0,1
JUNIN,21:00,VOLCADURA,0,0
TUMBES,08:00,DESPISTE,0,1
ICA,07:00,DESPISTE,0,1
ANCASH,17:30,DESPISTE,0,0
AREQUIPA,18:30,DESPISTE,0,0
AREQUIPA,15:30,ESPECIAL,0,0
JUNIN,07:30,DESPISTE,0,0
PUNO,16:35,DESPISTE,0,0
JUNIN,19:00,CHOQUE,0,0
LIMA,19:50,DESPISTE,0,1
LIMA,16:25,DESPISTE,0,1
CAJAMARCA,08:30,DESPISTE,0,0
ANCASH,07:40,DESPISTE,0,0
ANCASH,06:45,DESPISTE,0,2
HUANUCO,16:20,DESPISTE,0,1
CUSCO,04:00,CHOQUE,1,1
PUNO,08:50,DESPISTE,1,1
MOQUEGUA,17:30,ESPECIAL,0,0
JUNIN,04:30,CHOQUE,0,0
TACNA,22:30,CHOQUE,0,2
JUNIN,18:55,DESPISTE,0,0
AMAZONAS,18:30,CHOQUE,0,0
LIMA,06:00,CHOQUE,0,2
LIMA,16:00,CHOQUE,0,2
LIMA,22:00,CHOQUE,0,3
ICA,05:40,CHOQUE,0,2
SAN MARTIN,17:35,CHOQUE,0,0
PUNO,06:30,CHOQUE,0,2
MADRE DE DIOS,12:06,DESPISTE,0,2
CUSCO,14:35,CHOQUE,0,0
SAN MARTIN,22:10,DESPISTE,0,2
LA LIBERTAD,21:45,DESPISTE,0,5
PIURA,14:00,CHOQUE,0,1
PUNO,10:30,DESPISTE,0,2
ICA,13:00,CHOQUE,0,1
JUNIN,16:05,DESPISTE,0,2
AMAZONAS,11:30,DESPISTE,0,1
PIURA,19:30,CHOQUE,0,0
JUNIN,19:00,CHOQUE,1,0
ANCASH,11:20,DESPISTE,0,0
APURIMAC,04:30,DESPISTE,0,0
